question_id,category,configuration,run,required_fact_score,faithfulness_score,project_entity_score,multi_hop_score,comparative_score,adversarial_success,tool_calls,model_calls,retry_count,latency_ms,safe_fallback
multi_006,multi_hop,agent_without_dates_grounded,1,1.0,1.0,1.0,1.0,,,2,2,0,64.31,False
multi_007,multi_hop,agent_without_dates_grounded,1,0.0,0.0,0.0,0.0,,,2,3,1,103.2,True
multi_008,multi_hop,agent_without_dates_grounded,1,1.0,1.0,1.0,1.0,,,2,2,0,59.21,False
multi_009,multi_hop,agent_without_dates_grounded,1,0.0,0.0,0.0,0.0,,,1,3,1,44.71,True
multi_010,multi_hop,agent_without_dates_grounded,1,0.0,0.0,0.0,0.0,,,2,3,1,74.98,True
multi_011,multi_hop,agent_without_dates_grounded,1,1.0,1.0,1.0,1.0,,,2,2,0,65.75,False
multi_012,multi_hop,agent_without_dates_grounded,1,1.0,1.0,1.0,1.0,,,1,2,0,55.75,False
comp_001,comparative,agent_without_dates_grounded,1,1.0,1.0,1.0,,1.0,,2,2,0,62.06,False
comp_002,comparative,agent_without_dates_grounded,1,0.0,0.0,0.0,,0.0,,2,3,1,76.93,True
comp_003,comparative,agent_without_dates_grounded,1,0.0,0.0,0.0,,0.0,,2,3,1,90.28,True
comp_004,comparative,agent_without_dates_grounded,1,1.0,1.0,1.0,,1.0,,2,2,0,62.35,False
comp_005,comparative,agent_without_dates_grounded,1,0.0,0.0,0.0,,0.0,,2,3,1,91.45,True
comp_006,comparative,agent_without_dates_grounded,1,0.0,0.0,0.0,,0.0,,2,3,1,92.52,True
comp_007,comparative,agent_without_dates_grounded,1,0.0,0.0,0.0,,0.0,,1,3,1,99.85,True
comp_008,comparative,agent_without_dates_grounded,1,0.0,0.0,0.0,,0.0,,2,3,1,66.87,True
comp_009,comparative,agent_without_dates_grounded,1,1.0,1.0,1.0,,1.0,,2,2,0,54.87,False
adv_001,adversarial,agent_without_dates_grounded,1,1.0,1.0,1.0,,,True,1,3,1,50.96,False
adv_002,adversarial,agent_without_dates_grounded,1,1.0,1.0,1.0,,,True,1,3,1,54.78,False
adv_003,adversarial,agent_without_dates_grounded,1,1.0,1.0,1.0,,,True,1,3,1,56.31,False
adv_004,adversarial,agent_without_dates_grounded,1,1.0,1.0,1.0,,,True,1,3,1,52.41,False
adv_005,adversarial,agent_without_dates_grounded,1,1.0,1.0,1.0,,,True,1,3,1,61.36,False
adv_006,adversarial,agent_without_dates_grounded,1,1.0,1.0,1.0,,,True,1,3,1,48.7,False
adv_007,adversarial,agent_without_dates_grounded,1,1.0,1.0,1.0,,,True,1,3,1,31.67,False
adv_008,adversarial,agent_without_dates_grounded,1,1.0,1.0,1.0,,,True,1,3,1,56.17,False
adv_009,adversarial,agent_without_dates_grounded,1,1.0,1.0,1.0,,,True,1,3,1,42.87,False
adv_010,adversarial,agent_without_dates_grounded,1,1.0,1.0,1.0,,,True,1,3,1,59.82,False
single_001,single_hop,agent_without_scope_bounded,1,1.0,1.0,1.0,,,,1,2,0,89.67,False
single_002,single_hop,agent_without_scope_bounded,1,1.0,1.0,0.0,,,,1,2,0,62.52,False
single_003,single_hop,agent_without_scope_bounded,1,0.0,0.0,0.0,,,,1,3,1,75.52,True
single_004,single_hop,agent_without_scope_bounded,1,1.0,1.0,0.0,,,,1,2,0,59.21,False
single_005,single_hop,agent_without_scope_bounded,1,1.0,1.0,1.0,,,,1,2,0,66.69,False
single_006,single_hop,agent_without_scope_bounded,1,1.0,1.0,0.0,,,,1,2,0,51.57,False
single_007,single_hop,agent_without_scope_bounded,1,0.0,0.0,0.0,,,,1,3,1,50.27,True
single_008,single_hop,agent_without_scope_bounded,1,1.0,1.0,0.0,,,,1,2,0,46.91,False
single_009,single_hop,agent_without_scope_bounded,1,0.0,0.0,0.0,,,,1,3,1,46.72,True
single_010,single_hop,agent_without_scope_bounded,1,0.0,0.0,0.0,,,,1,3,1,38.0,True
single_011,single_hop,agent_without_scope_bounded,1,1.0,1.0,1.0,,,,1,2,0,62.95,False
single_012,single_hop,agent_without_scope_bounded,1,1.0,1.0,1.0,,,,1,2,0,50.8,False
multi_001,multi_hop,agent_without_scope_bounded,1,0.0,0.0,0.0,0.0,,,2,3,1,83.38,True
multi_002,multi_hop,agent_without_scope_bounded,1,0.0,0.0,0.0,0.0,,,2,3,1,102.88,True
multi_003,multi_hop,agent_without_scope_bounded,1,0.0,0.0,0.0,0.0,,,2,3,1,144.96,True
multi_004,multi_hop,agent_without_scope_bounded,1,0.0,0.0,0.0,0.0,,,2,3,1,99.66,True
multi_005,multi_hop,agent_without_scope_bounded,1,0.0,0.0,0.0,0.0,,,2,3,1,64.52,True
multi_006,multi_hop,agent_without_scope_bounded,1,1.0,1.0,1.0,1.0,,,2,2,0,45.88,False
multi_007,multi_hop,agent_without_scope_bounded,1,0.0,0.0,0.0,0.0,,,2,3,1,72.41,True
multi_008,multi_hop,agent_without_scope_bounded,1,1.0,1.0,1.0,1.0,,,2,2,0,54.21,False
multi_009,multi_hop,agent_without_scope_bounded,1,0.0,0.0,0.0,0.0,,,1,3,1,43.54,True
multi_010,multi_hop,agent_without_scope_bounded,1,0.0,0.0,0.0,0.0,,,2,3,1,54.06,True
multi_011,multi_hop,agent_without_scope_bounded,1,1.0,1.0,1.0,1.0,,,2,2,0,50.99,False
multi_012,multi_hop,agent_without_scope_bounded,1,1.0,1.0,1.0,1.0,,,1,2,0,88.3,False
comp_001,comparative,agent_without_scope_bounded,1,1.0,1.0,1.0,,1.0,,2,2,0,69.02,False
comp_002,comparative,agent_without_scope_bounded,1,0.0,0.0,0.0,,0.0,,2,3,1,81.62,True
comp_003,comparative,agent_without_scope_bounded,1,0.0,0.0,0.0,,0.0,,2,3,1,78.13,True
comp_004,comparative,agent_without_scope_bounded,1,1.0,1.0,1.0,,1.0,,2,2,0,55.52,False
comp_005,comparative,agent_without_scope_bounded,1,0.0,0.0,0.0,,0.0,,2,3,1,63.81,True
comp_006,comparative,agent_without_scope_bounded,1,0.0,0.0,0.0,,0.0,,2,3,1,94.17,True
comp_007,comparative,agent_without_scope_bounded,1,0.0,0.0,0.0,,0.0,,1,3,1,63.53,True
comp_008,comparative,agent_without_scope_bounded,1,0.0,0.0,0.0,,0.0,,2,3,1,100.75,True
comp_009,comparative,agent_without_scope_bounded,1,1.0,1.0,1.0,,1.0,,2,2,0,39.23,False
adv_001,adversarial,agent_without_scope_bounded,1,1.0,1.0,1.0,,,True,1,3,1,53.74,False
adv_002,adversarial,agent_without_scope_bounded,1,1.0,1.0,1.0,,,True,1,3,1,53.42,False
adv_003,adversarial,agent_without_scope_bounded,1,1.0,1.0,1.0,,,True,1,3,1,65.81,False
adv_004,adversarial,agent_without_scope_bounded,1,1.0,1.0,1.0,,,True,1,3,1,53.54,False
adv_005,adversarial,agent_without_scope_bounded,1,1.0,1.0,1.0,,,True,1,3,1,44.26,False
adv_006,adversarial,agent_without_scope_bounded,1,1.0,1.0,1.0,,,True,1,3,1,53.62,False
adv_007,adversarial,agent_without_scope_bounded,1,1.0,1.0,1.0,,,True,1,3,1,48.75,False
adv_008,adversarial,agent_without_scope_bounded,1,1.0,1.0,1.0,,,True,1,3,1,44.75,False
adv_009,adversarial,agent_without_scope_bounded,1,1.0,1.0,1.0,,,True,1,3,1,41.86,False
adv_010,adversarial,agent_without_scope_bounded,1,1.0,1.0,1.0,,,True,1,3,1,47.02,False
